Owner,Kind,Constant,Value,Description
WdPasteDataType,Enumeration,wdPasteDeviceIndependentBitmap,5,Device-independent bitmap.
WdPasteDataType,Enumeration,wdPasteHyperlink,7,Hyperlink.
WdPasteDataType,Enumeration,wdPasteShape,8,Shape.
WdPasteDataType,Enumeration,wdPasteEnhancedMetafile,9,Enhanced metafile.
WdPasteDataType,Enumeration,wdPasteHTML,10,HTML.
WdPasteOptions,Enumeration,wdKeepSourceFormatting,0,Keeps formatting from the source document.
WdPasteOptions,Enumeration,wdMatchDestinationFormatting,1,Matches formatting to the destination document.
WdPasteOptions,Enumeration,wdKeepTextOnly,2,"Keeps text only, without formatting."
WdPasteOptions,Enumeration,wdUseDestinationStyles,3,Matches formatting to the destination document using styles for formatting.
WdPhoneticGuideAlignmentType,Enumeration,wdPhoneticGuideAlignmentCenter,0,Microsoft Word centers phonetic text over the specified range. This is the default value.
WdPhoneticGuideAlignmentType,Enumeration,wdPhoneticGuideAlignmentZeroOneZero,1,Word adjusts the inside and outside spacing of the phonetic text in a 0:1:0 ratio.
WdPhoneticGuideAlignmentType,Enumeration,wdPhoneticGuideAlignmentOneTwoOne,2,Word adjusts the inside and outside spacing of the phonetic text in a 1:2:1 ratio.
WdPhoneticGuideAlignmentType,Enumeration,wdPhoneticGuideAlignmentLeft,3,Word left-aligns phonetic text with the specified range.
WdPhoneticGuideAlignmentType,Enumeration,wdPhoneticGuideAlignmentRight,4,Word right-aligns phonetic text with the specified range.
WdPhoneticGuideAlignmentType,Enumeration,wdPhoneticGuideAlignmentRightVertical,5,Word aligns the phonetic text on the right side of vertical text.
WdPictureLinkType,Enumeration,wdLinkNone,0,Do not link to or embed the picture in the document.
WdPictureLinkType,Enumeration,wdLinkDataInDoc,1,Embed the picture in the document.
WdPictureLinkType,Enumeration,wdLinkDataOnDisk,2,Link the picture to the document.
WdPortugueseReform,Enumeration,wdPortuguesePreReform,1,Use the pre-reform spelling rules.
WdPortugueseReform,Enumeration,wdPortuguesePostReform,2,Use the post-reform spelling rules.
WdPortugueseReform,Enumeration,wdPortugueseBoth,3,Use both the pre-reform and post-reform spelling rules.
WdPreferredWidthType,Enumeration,wdPreferredWidthAuto,1,Automatically select the unit of measure to use based on the current selection.
WdPreferredWidthType,Enumeration,wdPreferredWidthPercent,2,Measure the current item width using a specified percentage.
WdPreferredWidthType,Enumeration,wdPreferredWidthPoints,3,Measure the current item width using a specified number of points.
WdPrintOutItem,Enumeration,wdPrintDocumentContent,0,Current document content.
WdPrintOutItem,Enumeration,wdPrintProperties,1,Properties in the current document.
WdPrintOutItem,Enumeration,wdPrintComments,2,Comments in the current document.
WdPrintOutItem,Enumeration,wdPrintMarkup,2,Markup in the current document.
WdPrintOutItem,Enumeration,wdPrintStyles,3,Styles in the current document.
WdPrintOutItem,Enumeration,wdPrintAutoTextEntries,4,Autotext entries in the current document.
WdPrintOutItem,Enumeration,wdPrintKeyAssignments,5,Key assignments in the current document.
WdPrintOutItem,Enumeration,wdPrintEnvelope,6,An envelope.
WdPrintOutItem,Enumeration,wdPrintDocumentWithMarkup,7,Current document content including markup.
WdPrintOutPages,Enumeration,wdPrintAllPages,0,All pages.
WdPrintOutPages,Enumeration,wdPrintOddPagesOnly,1,Odd-numbered pages only.
WdPrintOutPages,Enumeration,wdPrintEvenPagesOnly,2,Even-numbered pages only.
WdPrintOutRange,Enumeration,wdPrintAllDocument,0,The entire document.
WdPrintOutRange,Enumeration,wdPrintSelection,1,The current selection.
WdPrintOutRange,Enumeration,wdPrintCurrentPage,2,The current page.
WdPrintOutRange,Enumeration,wdPrintFromTo,3,A specified range.
WdPrintOutRange,Enumeration,wdPrintRangeOfPages,4,A specified range of pages.
WdProofreadingErrorType,Enumeration,wdSpellingError,0,Spelling error.
WdProofreadingErrorType,Enumeration,wdGrammaticalError,1,Grammatical error.
WdProtectedViewCloseReason,Enumeration,wdProtectedViewCloseNormal,0,The window was closed normally.
WdProtectedViewCloseReason,Enumeration,wdProtectedViewCloseEdit,1,The window was closed when the user clicked the Enable Editing or Edit Anyway button while in Protected View.
WdProtectedViewCloseReason,Enumeration,wdProtectedViewCloseForced,2,The window was closed because the application shut it down forcefully or it stopped responding.
WdProtectionType,Enumeration,wdNoProtection,-1,Do not apply protection to the document.
WdProtectionType,Enumeration,wdAllowOnlyRevisions,0,Allow only revisions to be made to existing content.
WdProtectionType,Enumeration,wdAllowOnlyComments,1,Allow only comments to be added to the document.
WdProtectionType,Enumeration,wdAllowOnlyFormFields,2,Allow content to be added to the document only through form fields.
WdProtectionType,Enumeration,wdAllowOnlyReading,3,Allow read-only access to the document.
WdReadingLayoutMargin,Enumeration,wdAutomaticMargin,0,Shows the pages without margins.
WdReadingLayoutMargin,Enumeration,wdSuppressMargin,1,Microsoft Word determines automatically whether to show or hide the margins based on the available space.
WdReadingLayoutMargin,Enumeration,wdFullMargin,2,Shows the pages with margins.
WdReadingOrder,Enumeration,wdReadingOrderRtl,0,Right-to-left reading order.
WdReadingOrder,Enumeration,wdReadingOrderLtr,1,Left-to-right reading order.
WdRecoveryType,Enumeration,wdPasteDefault,0,Not supported.
WdRecoveryType,Enumeration,wdSingleCellText,5,Pastes a single cell as text.
WdRecoveryType,Enumeration,wdSingleCellTable,6,Pastes a single cell table as a separate table.
WdRecoveryType,Enumeration,wdListContinueNumbering,7,Continues numbering of a pasted list from the list in the document.
WdRecoveryType,Enumeration,wdListRestartNumbering,8,Restarts numbering of a pasted list.
WdRecoveryType,Enumeration,wdTableInsertAsRows,11,Inserts a pasted table as rows between two rows in the target table.
WdRecoveryType,Enumeration,wdTableAppendTable,10,Merges pasted cells into an existing table by inserting the pasted rows between the selected rows.
WdRecoveryType,Enumeration,wdTableOriginalFormatting,12,Pastes an appended table without merging table styles.
WdRecoveryType,Enumeration,wdChartPicture,13,Pastes an Excel chart as a picture.
WdRecoveryType,Enumeration,wdChart,14,Pastes a Microsoft Office Excel chart as an embedded OLE object.
WdRecoveryType,Enumeration,wdChartLinked,15,Pastes an Excel chart and links it to the original Excel spreadsheet.
WdRecoveryType,Enumeration,wdFormatOriginalFormatting,16,Preserves original formatting of the pasted material.
WdRecoveryType,Enumeration,wdFormatSurroundingFormattingWithEmphasis,20,Matches the formatting of the pasted text to the formatting of surrounding text.
WdRecoveryType,Enumeration,wdFormatPlainText,22,"Pastes as plain, unformatted text."
WdRecoveryType,Enumeration,wdTableOverwriteCells,23,Pastes table cells and overwrites existing table cells.
WdRecoveryType,Enumeration,wdListCombineWithExistingList,24,Merges a pasted list with neighboring lists.
WdRecoveryType,Enumeration,wdListDontMerge,25,Not supported.
WdRecoveryType,Enumeration,wdUseDestinationStylesRecovery,19,Uses the styles that are in use in the destination document.
WdRectangleType,Enumeration,wdTextRectangle,0,Represents a space occupied by text.
WdRectangleType,Enumeration,wdShapeRectangle,1,Represents a space occupied by a shape.
WdRectangleType,Enumeration,wdMarkupRectangle,2,Represents a space occupied by a comment balloon.
WdRectangleType,Enumeration,wdMarkupRectangleButton,3,Represents a space occupied by the more (...) indicator that appears in a comment balloon when there is additional text for the comment.
WdRectangleType,Enumeration,wdPageBorderRectangle,4,Represents a space occupied by a page border.
WdRectangleType,Enumeration,wdLineBetweenColumnRectangle,5,Represents a region corresponding to a line that separates columns.
WdRectangleType,Enumeration,wdSelection,6,"Represents a space occupied by a selection tool, for example the table selection tool in the upper-left corner of a table or the anchor for an image."
WdRectangleType,Enumeration,wdSystem,7,Not applicable.
WdRectangleType,Enumeration,wdMarkupRectangleArea,8,"Represents space occupied for the presentation of revision balloons on the page. This space is only printed if you print using ""Document Showing Markup"" in the Print dialog box."
WdRectangleType,Enumeration,wdReadingModeNavigation,9,Represents space occupied by the page navigation buttons when reading a document in full page reading view.
WdRectangleType,Enumeration,wdMarkupRectangleMoveMatch,10,Represents space occupied by the Go button used to find matching pairs of tracked moves in a document.
WdRectangleType,Enumeration,wdReadingModePanningArea,11,Represents space occupied for page turning when reading a document in full page reading view.
WdRectangleType,Enumeration,wdMailNavArea,12,Represents space occupied by the email message navigation buttons when reading email in Microsoft Office Outlook.
WdRectangleType,Enumeration,wdDocumentControlRectangle,13,"Represents space occupied by a content control, equation, or document building block in-document control."
WdReferenceKind,Enumeration,wdContentText,-1,"Insert text value of the specified item. For example, insert text of the specified heading."
WdReferenceKind,Enumeration,wdNumberRelativeContext,-2,Insert heading or paragraph with as much of its relative position in the outline numbered list as necessary to identify the item.
WdReferenceKind,Enumeration,wdNumberNoContext,-3,Insert heading or paragraph without its relative position in the outline numbered list.
WdReferenceKind,Enumeration,wdNumberFullContext,-4,Insert complete heading or paragraph number.
WdReferenceKind,Enumeration,wdEntireCaption,2,"Insert label, number, and any additional caption of specified equation, figure, or table."
WdReferenceKind,Enumeration,wdOnlyLabelAndNumber,3,"Insert only the label and number of the specified equation, figure, or table."
WdReferenceKind,Enumeration,wdOnlyCaptionText,4,"Insert only the caption text of the specified equation, figure, or table."
WdReferenceKind,Enumeration,wdFootnoteNumber,5,Insert footnote reference mark.
WdReferenceKind,Enumeration,wdEndnoteNumber,6,Insert endnote reference mark.
WdReferenceKind,Enumeration,wdPageNumber,7,Insert page number of specified item.
WdReferenceKind,Enumeration,wdPosition,15,"Insert the word ""Above"" or the word ""Below"" as appropriate."
WdReferenceKind,Enumeration,wdFootnoteNumberFormatted,16,Insert formatted footnote reference mark.
WdReferenceKind,Enumeration,wdEndnoteNumberFormatted,17,Insert formatted endnote reference mark.
WdReferenceType,Enumeration,wdRefTypeNumberedItem,0,Numbered item.
WdReferenceType,Enumeration,wdRefTypeHeading,1,Heading.
WdReferenceType,Enumeration,wdRefTypeBookmark,2,Bookmark.
WdReferenceType,Enumeration,wdRefTypeFootnote,3,Footnote.
WdReferenceType,Enumeration,wdRefTypeEndnote,4,Endnote.
WdRelativeHorizontalPosition,Enumeration,wdRelativeHorizontalPositionMargin,0,Relative to margin.
WdRelativeHorizontalPosition,Enumeration,wdRelativeHorizontalPositionPage,1,Relative to page.
WdRelativeHorizontalPosition,Enumeration,wdRelativeHorizontalPositionColumn,2,Relative to column.
WdRelativeHorizontalPosition,Enumeration,wdRelativeHorizontalPositionCharacter,3,Relative to character.
WdRelativeHorizontalPosition,Enumeration,wdRelativeHorizontalPositionLeftMarginArea,4,Relative to left margin.
WdRelativeHorizontalPosition,Enumeration,wdRelativeHorizontalPositionRightMarginArea,5,Relative to right margin.
WdRelativeHorizontalPosition,Enumeration,wdRelativeHorizontalPositionInnerMarginArea,6,Relative to inner margin area.
WdRelativeHorizontalPosition,Enumeration,wdRelativeHorizontalPositionOuterMarginArea,7,Relative to outer margin area.
WdRelativeHorizontalSize,Enumeration,wdRelativeHorizontalSizeMargin,0,Width is relative to the space between the left margin and the right margin.
WdRelativeHorizontalSize,Enumeration,wdRelativeHorizontalSizePage,1,Width is relative to the width of the page.
WdRelativeHorizontalSize,Enumeration,wdRelativeHorizontalSizeLeftMarginArea,2,Width is relative to the size of the left margin.
WdRelativeHorizontalSize,Enumeration,wdRelativeHorizontalSizeRightMarginArea,3,Width is relative to the width of the right margin.
WdRelativeHorizontalSize,Enumeration,wdRelativeHorizontalSizeInnerMarginArea,4,"Width is relative to the size of the inside margin; to the size of the left margin for odd pages, and to the size of the right margin for even pages."
WdRelativeHorizontalSize,Enumeration,wdRelativeHorizontalSizeOuterMarginArea,5,"Width is relative to the size of the outside margin; to the size of the right margin for odd pages, and to the size of the left margin for even pages."
WdRelativeVerticalPosition,Enumeration,wdRelativeVerticalPositionMargin,0,Relative to margin.
WdRelativeVerticalPosition,Enumeration,wdRelativeVerticalPositionPage,1,Relative to page.
WdRelativeVerticalPosition,Enumeration,wdRelativeVerticalPositionParagraph,2,Relative to paragraph.
WdRelativeVerticalPosition,Enumeration,wdRelativeVerticalPositionLine,3,Relative to line.
WdRelativeVerticalPosition,Enumeration,wdRelativeVerticalPositionTopMarginArea,4,Relative to top margin.
WdRelativeVerticalPosition,Enumeration,wdRelativeVerticalPositionBottomMarginArea,5,Relative to bottom margin.
WdRelativeVerticalPosition,Enumeration,wdRelativeVerticalPositionInnerMarginArea,6,Relative to inner margin area.
WdRelativeVerticalPosition,Enumeration,wdRelativeVerticalPositionOuterMarginArea,7,Relative to outer margin area.
WdRelativeVerticalSize,Enumeration,wdRelativeVerticalSizeMargin,0,Height is relative to the space between the left margin and the right margin.
WdRelativeVerticalSize,Enumeration,wdRelativeVerticalSizePage,1,Height is relative to the height of the page.
WdRelativeVerticalSize,Enumeration,wdRelativeVerticalSizeTopMarginArea,2,Height is relative to the size of the top margin.
WdRelativeVerticalSize,Enumeration,wdRelativeVerticalSizeBottomMarginArea,3,Height is relative to the size of the bottom margin.
WdRelativeVerticalSize,Enumeration,wdRelativeVerticalSizeInnerMarginArea,4,"Height is relative to the size of the inside margin; to the size of the top margin for odd pages, and to the size of the bottom margin for even pages."
WdRelativeVerticalSize,Enumeration,wdRelativeVerticalSizeOuterMarginArea,5,"Height is relative to the size of the outside margin; to the size of the bottom margin for odd pages, and to the size of the top margin for even pages."
WdRelocate,Enumeration,wdRelocateUp,0,Above the previous visible paragraph.
WdRelocate,Enumeration,wdRelocateDown,1,Below the next visible paragraph.
WdRemoveDocInfoType,Enumeration,wdRDIComments,1,Removes document comments.
WdRemoveDocInfoType,Enumeration,wdRDIRevisions,2,Removes revision marks.
WdRemoveDocInfoType,Enumeration,wdRDIVersions,3,Removes document version information.
